Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
UK,12/11/2023,Brighton,Sheffield United,H,1.5,1.1,1,1, 1-1,N,Rouge 1,,,,O,2.3,1.0,N,,18,16,11,30,41,5,26,8,0.0,1,56.0,0.23,0,0.0,0
C3,9/11/2023,Brighton,Ajax,A,1.0,0.7,2,0, 2-0,V,,,,,,1.1,1.7,O,,11,21,11,22,26,8,11,4,0.4,0,42.9,0.02,0,0.0,0
UK,4/11/2023,Brighton,Everton,A,0.5,0.7,1,1, 1-1,N,,,,,,1.1,0.4,,O,12,9,9,20,73,9,28,11,0.6,0,43.3,0.0,0,0.16,0
UK,29/10/2023,Brighton,Fulham,H,1.4,0.7,1,1, 1-1,N,,,O,,,1.9,1.2,N,,28,27,6,22,43,8,27,9,0.9,0,56.5,0.03,0,0.0,0
C3,26/10/2023,Brighton,Ajax,H,1.3,0.2,2,0, 2-0,V,,,,,,1.8,0.5,O,,19,8,7,16,55,15,15,1,0.3,0,33.3,0.0,0,0.0,0
UK,21/10/2023,Brighton,Manchester City,A,0.8,0.8,1,2, 1-2,D,Rouge 2,,,,,1.1,1.0,,N,9,22,7,15,20,5,16,2,1.0,1,50.0,0.12,0,0.0,0
UK,8/10/2023,Brighton,Liverpool,H,2.3,2.3,2,2, 2-2,N,,,,,,2.1,2.7,N,,26,30,13,28,27,3,15,5,2.0,0,45.5,0.66,1,0.0,0
C3,5/10/2023,Brighton,Marseille,A,2.4,1.3,2,2, 2-2,N,,,,O,,4.6,1.5,,O,26,19,5,18,36,8,15,4,1.4,1,36.4,0.07,0,0.18,0
UK,30/09/2023,Brighton,Aston Villa,A,1.7,1.6,1,6, 1-6,D,,O,,,,3.2,2.5,,N,22,27,10,22,39,9,21,5,3.1,1,61.5,0.11,0,0.0,0
UK,24/09/2023,Brighton,Bournemouth,H,1.9,1.1,3,1, 3-1,V,,O,,,,3.0,0.9,,O,21,34,7,22,32,7,9,2,0.6,1,91.7,0.26,0,0.16,0
C3,21/09/2023,Brighton,AEK Athens,H,2.7,1.3,2,3, 2-3,D,,,,O,O,2.1,1.5,,N,29,21,8,24,58,11,22,11,2.0,0,50.0,0.0,0,0.04,1
UK,16/09/2023,Brighton,Manchester United,A,1.7,1.0,3,1, 3-1,V,,,,,,2.3,1.5,O,,19,29,6,20,27,7,29,4,0.7,0,83.3,0.0,0,0.0,0
UK,2/09/2023,Brighton,Newcastle United,H,1.3,1.2,3,1, 3-1,V,,,,O,,1.5,1.8,O,,27,19,10,21,33,8,19,8,0.4,0,70.6,0.01,0,0.02,0
UK,26/08/2023,Brighton,West Ham,H,1.5,3.0,1,3, 1-3,D,,,,O,,3.0,3.3,,N,47,18,7,17,109,30,42,14,2.9,1,50.0,0.1,0,0.31,0
UK,19/08/2023,Brighton,Wolves,A,2.2,2.1,4,1, 4-1,V,Rouge 2,,,O,,4.1,3.4,O,,32,35,13,26,38,7,23,11,1.8,0,50.0,0.0,0,0.77,1
UK,12/08/2023,Brighton,Luton,H,4.0,1.5,4,1, 4-1,V,,,,O,,5.8,1.8,O,,48,17,6,19,64,17,29,11,1.1,0,36.4,0.08,0,0.04,0
