Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
C3,9/11/2023,Freiburg,TSC Bačka Top,H,3.7,0.2,5,0, 5-0,V,,,,,,4.1,0.2,O,,48,20,5,11,57,15,31,10,1.0,0,45.5,0.16,0,0.0,0
AL,4/11/2023,Freiburg,Mönchengladbach,H,3.3,2.2,3,3, 3-3,N,,,,,,4.4,2.1,N,,26,15,4,23,56,13,18,1,3.3,0,60.0,0.31,0,0.0,0
AL,29/10/2023,Freiburg,Bayer Leverkusen,A,0.9,1.4,1,2, 1-2,D,,,,,,1.2,2.4,,N,14,31,11,17,25,6,9,0,0.7,0,41.2,0.55,1,0.34,0
C3,26/10/2023,Freiburg,TSC Bačka Top,A,2.1,0.7,3,1, 3-1,V,,,,,,1.7,1.1,,O,25,15,3,5,37,3,17,2,0.9,0,41.7,0.47,0,0.05,0
AL,21/10/2023,Freiburg,Bochum,H,2.3,1.5,2,1, 2-1,V,,,,O,O,2.9,3.0,,O,32,15,8,20,47,11,15,2,1.0,0,55.4,0.12,0,0.0,0
AL,8/10/2023,Freiburg,Bayern Munich,A,0.1,2.4,0,3, 0-3,D,,,,,O,0.2,5.7,,N,4,27,3,5,14,3,8,3,2.3,0,36.8,0.0,0,0.06,0
C3,5/10/2023,Freiburg,West Ham,H,1.5,1.0,1,2, 1-2,D,,,,,O,1.5,2.2,,N,19,27,6,14,39,7,16,3,0.7,2,54.1,0.19,0,0.38,1
AL,1/10/2023,Freiburg,Augsburg,H,1.0,0.8,2,0, 2-0,V,,,,,O,0.5,1.5,O,,13,30,0,13,23,4,16,6,0.5,1,45.0,0.1,1,0.34,0
AL,24/09/2023,Freiburg,Eintracht Frankfurt,A,0.5,0.6,0,0, 0-0,N,,,,,O,1.0,2.1,,,12,45,6,16,29,4,12,3,0.6,0,51.7,0.0,0,0.09,0
C3,21/09/2023,Freiburg,Olympiacos,A,1.6,2.3,3,2, 3-2,V,,,,,O,0.8,3.3,O,,20,16,11,21,30,7,7,2,2.5,2,51.1,0.2,0,0.07,0
AL,16/09/2023,Freiburg,Dortmund,H,1.0,2.3,2,4, 2-4,D,,,,,,1.6,2.7,N,,27,17,8,17,36,4,10,3,3.5,0,50.0,0.44,1,0.19,1
AL,2/09/2023,Freiburg,Stuttgart,A,1.0,1.7,0,5, 0-5,D,,,,,,1.4,2.9,,N,21,21,3,9,44,6,12,0,3.2,0,63.0,0.01,0,0.0,0
AL,26/08/2023,Freiburg,Werder Bremen,H,2.4,1.0,1,0, 1-0,V,,,,,O,2.4,2.0,O,,38,19,6,12,38,10,15,3,0.0,0,52.1,0.37,0,0.25,0
AL,19/08/2023,Freiburg,Hoffenheim,A,2.6,1.4,2,1, 2-1,V,,O,,,,3.2,2.8,O,,33,28,14,23,31,11,23,7,0.6,0,55.6,0.49,0,0.1,0
