Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
C3,26/10/2023,Rennes,Panathinaikos,A,1.5,2.2,2,1, 2-1,V,,,O,,O,1.9,2.9,O,,21,22,5,11,26,3,8,2,2.2,0,31.6,0.31,1,0.17,0
FR,22/10/2023,Rennes,Lorient,A,0.9,0.6,1,2, 1-2,D,,,O,,O,1.5,1.2,,N,36,28,8,22,77,18,23,5,0.6,1,28.6,0.08,0,0.08,0
FR,8/10/2023,Rennes,Paris,H,1.1,3.5,1,3, 1-3,D,,,O,,,2.2,5.1,,N,27,35,10,27,43,8,16,4,2.4,1,57.1,0.17,0,0.0,0
C3,5/10/2023,Rennes,Villarreal,A,1.9,0.3,0,1, 0-1,D,,,O,,,2.4,0.8,,N,30,25,9,20,53,10,19,8,0.3,0,56.5,0.04,0,0.06,0
FR,1/10/2023,Rennes,Nantes,H,2.7,1.0,3,1, 3-1,V,Rouge 2,,O,,,1.9,0.7,,O,29,11,2,14,51,5,14,4,0.7,1,60.0,0.47,0,0.0,0
FR,24/09/2023,Rennes,Montpellier,A,0.9,1.5,0,0, 0-0,N,,,O,,,1.5,1.6,,,30,19,13,21,57,12,11,1,0.4,0,57.9,0.0,0,0.02,0
C3,21/09/2023,Rennes,Maccabi Haifa,H,1.8,0.2,3,0, 3-0,V,,,O,,,2.6,0.8,O,,47,24,18,30,63,10,31,13,0.7,0,66.7,0.33,1,0.09,0
FR,16/09/2023,Rennes,Lille,H,0.5,1.0,2,2, 2-2,N,,,O,,,0.7,2.0,,O,12,22,15,25,36,3,14,4,1.8,0,54.8,0.14,0,0.39,1
FR,2/09/2023,Rennes,Brest,A,0.3,1.4,0,0, 0-0,N,,,O,,,0.3,2.6,,,8,21,11,20,30,1,13,1,0.2,0,37.5,0.06,0,0.06,0
FR,27/08/2023,Rennes,Le Havre,H,3.2,0.4,2,2, 2-2,N,Rouge 2,,O,,,3.9,1.1,N,,39,32,18,33,76,16,31,10,0.8,0,53.8,0.28,0,0.15,0
FR,20/08/2023,Rennes,Lens,A,1.4,1.0,1,1, 1-1,N,,,O,,,0.7,1.6,,O,17,23,5,12,32,4,13,5,0.7,0,48.0,0.0,0,0.06,0
FR,13/08/2023,Rennes,Metz,H,4.0,0.4,5,1, 5-1,V,,,O,,,4.1,0.9,O,,53,25,19,24,59,12,31,12,0.9,0,47.1,0.06,0,0.17,0
