Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
ES,12/11/2023,Villarreal,Atletico Madrid,A,0.8,3.9,1,3, 1-3,D,,,,O,,1.2,6.2,,N,21,16,13,19,23,3,16,6,2.8,0,55.6,0.08,0,0.05,0
C3,9/11/2023,Villarreal,Maccabi Haifa,A,3.4,1.7,2,1, 2-1,V,,,,O,,4.0,1.9,,O,39,17,13,21,71,18,19,10,1.3,0,47.1,0.12,0,0.58,1
ES,5/11/2023,Villarreal,Athletic Club,H,2.1,2.3,2,3, 2-3,D,,,,O,,3.5,4.4,,N,32,29,14,27,56,10,13,3,2.7,2,59.1,0.04,0,0.05,0
ES,30/10/2023,Villarreal,Granada,A,1.6,2.1,3,2, 3-2,V,,,,O,,1.5,3.8,O,,11,21,11,28,25,3,10,4,1.5,1,45.5,0.0,0,0.04,0
ES,22/10/2023,Villarreal,Alaves,H,1.5,1.7,1,1, 1-1,N,,,,O,O,1.8,1.8,,O,21,17,6,18,53,12,27,8,1.8,2,70.8,0.06,0,0.01,0
ES,8/10/2023,Villarreal,Las Palmas,H,1.0,1.1,1,2, 1-2,D,,,,,O,1.5,0.7,N,,18,25,9,24,42,7,18,8,1.8,0,75.0,0.36,0,0.0,0
C3,5/10/2023,Villarreal,Rennes,H,0.3,1.9,1,0, 1-0,V,,,,O,,0.8,2.4,O,,9,23,5,17,21,5,14,3,1.5,0,43.5,0.06,0,0.04,0
ES,30/09/2023,Villarreal,Getafe,A,0.1,0.9,0,0, 0-0,N,Rouge 1,,,,,0.4,2.0,,,6,25,10,19,14,3,8,2,1.4,0,58.1,0.02,0,0.16,0
ES,27/09/2023,Villarreal,Girona,H,1.8,2.1,1,2, 1-2,D,,,O,,,1.9,4.0,,N,24,24,8,16,48,11,27,5,1.3,1,50.0,0.0,0,0.18,0
ES,24/09/2023,Villarreal,Rayo Vallecano,A,1.6,1.2,1,1, 1-1,N,Rouge 1,,,,,2.7,2.0,N,,24,31,11,17,36,13,11,2,1.4,1,81.3,0.19,0,0.0,0
C3,21/09/2023,Villarreal,Panathinaikos,A,0.3,0.9,0,2, 0-2,D,,,,O,O,0.5,1.4,,N,8,19,7,13,49,8,17,3,0.7,0,52.4,0.0,0,0.14,0
ES,17/09/2023,Villarreal,Almeria,H,0.9,1.5,2,1, 2-1,V,,,,,,1.9,2.1,O,,20,22,7,20,57,12,20,8,2.0,1,53.6,0.03,0,0.23,0
ES,1/09/2023,Villarreal,Cadiz,A,0.3,2.1,1,3, 1-3,D,Rouge 1,,,,,0.5,0.8,N,,12,11,12,28,40,3,10,2,2.0,0,69.6,0.03,0,0.15,0
ES,27/08/2023,Villarreal,Barcelona,H,1.9,3.1,3,4, 3-4,D,,,,,,2.9,3.2,,N,26,21,13,25,33,14,10,1,3.3,0,56.5,0.06,1,0.0,0
ES,18/08/2023,Villarreal,Mallorca,A,1.8,0.4,1,0, 1-0,V,,,,,,2.3,0.7,O,,26,18,8,19,46,12,17,5,0.0,0,42.3,0.0,0,0.02,0
ES,13/08/2023,Villarreal,Real Betis,H,0.9,1.1,1,2, 1-2,D,,,,,,1.9,2.4,,N,33,35,7,23,50,8,23,6,1.0,0,78.6,0.13,1,0.03,0
