Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
ES,24/11/2023,Alaves,Granada,H,0.8,1.1,3,1, 3-1,V,,,,,O,1.1,0.8,O,,16,29,11,22,28,3,18,3,1.5,0,33.3,0.0,0,0.02,0
ES,12/11/2023,Alaves,Barcelona,A,1.7,1.6,1,2, 1-2,D,,,,,O,1.8,2.1,N,,16,17,13,19,23,8,8,2,2.2,0,54.8,0.0,0,0.0,0
ES,5/11/2023,Alaves,Almeria,H,2.4,0.5,1,0, 1-0,V,,,,,O,3.4,0.8,O,,41,25,4,9,46,16,23,6,0.5,0,39.3,0.1,0,0.04,0
ES,29/10/2023,Alaves,Atletico Madrid,A,0.5,1.3,1,2, 1-2,D,,,,,O,0.7,2.9,,N,13,17,5,16,48,4,13,3,2.1,0,35.3,0.08,0,0.37,0
ES,22/10/2023,Alaves,Villarreal,A,1.7,1.5,1,1, 1-1,N,,,,O,O,1.8,1.8,N,,24,35,6,10,28,7,15,4,1.1,0,29.2,0.01,0,0.06,0
ES,8/10/2023,Alaves,Real Betis,H,1.3,0.9,1,1, 1-1,N,,,,,O,1.8,1.2,,O,30,22,13,20,39,11,18,4,1.0,0,66.7,0.36,0,0.01,0
ES,1/10/2023,Alaves,Osasuna,H,1.5,1.1,0,2, 0-2,D,Rouge 1,,,O,O,2.5,1.7,,N,32,21,10,17,30,9,19,4,1.5,0,56.1,0.16,0,0.01,0
ES,28/09/2023,Alaves,Celta Vigo,A,2.6,0.6,1,1, 1-1,N,Rouge 2,,,,O,3.4,1.1,N,,38,17,13,26,49,14,22,9,0.0,0,58.6,0.08,0,0.01,0
ES,22/09/2023,Alaves,Athletic Club,H,1.1,1.7,0,2, 0-2,D,,,,,O,1.5,2.1,,N,28,26,6,14,29,5,13,3,1.2,0,50.0,0.08,0,0.16,0
ES,15/09/2023,Alaves,Rayo Vallecano,A,0.7,2.6,0,2, 0-2,D,,,,,O,1.4,2.5,,N,17,26,10,16,44,10,14,5,3.6,0,68.8,0.09,0,0.02,0
ES,2/09/2023,Alaves,Valencia,H,1.3,0.8,1,0, 1-0,V,,,,O,O,1.2,1.2,,,12,16,10,21,28,2,12,6,0.9,0,57.1,0.16,0,0.0,0
ES,28/08/2023,Alaves,Getafe,A,0.7,2.2,0,1, 0-1,D,,,,O,O,1.1,1.7,,,29,24,4,9,31,7,11,4,1.2,1,46.2,0.06,0,0.12,0
ES,21/08/2023,Alaves,Sevilla,H,1.8,0.6,4,3, 4-3,V,,,,,O,2.6,1.2,O,,26,19,4,12,31,9,9,3,0.9,0,47.1,0.0,0,0.31,0
ES,14/08/2023,Alaves,Cadiz,A,0.3,0.7,0,1, 0-1,D,,,,,O,0.6,0.9,,N,17,20,7,10,36,6,16,1,0.4,0,57.8,0.09,0,0.28,1
