Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
IT,2/12/2023,Milan,Frosinone,H,1.2,0.7,3,1, 3-1,V,,O,,,O,1.7,0.8,O,,19,34,14,27,37,6,22,5,0.6,1,46.2,0.12,0,0.07,0
C1,28/11/2023,Milan,Dortmund,H,2.1,1.8,1,3, 1-3,D,,O,,,,2.1,1.5,N,,31,23,10,27,58,15,29,6,1.3,0,40.0,0.08,0,0.0,0
IT,25/11/2023,Milan,Fiorentina,H,1.8,1.8,1,0, 1-0,V,,O,,,O,1.7,1.2,,,15,29,4,12,30,7,10,4,1.4,1,46.7,0.1,0,0.02,0
IT,11/11/2023,Milan,Lecce,A,1.1,1.4,2,2, 2-2,N,,O,O,,,2.5,2.4,N,,18,32,11,24,35,5,31,9,1.8,1,57.1,0.0,0,0.13,0
C1,7/11/2023,Milan,Paris,H,1.4,1.5,2,1, 2-1,V,,,,,,1.9,2.5,,O,31,24,14,29,26,8,20,4,1.7,0,64.3,0.0,0,0.15,0
IT,4/11/2023,Milan,Udinese,H,0.9,1.4,0,1, 0-1,D,,,O,O,,1.8,1.3,,,25,23,9,19,57,7,25,6,1.1,1,25.0,0.14,0,0.11,0
IT,29/10/2023,Milan,Napoli,A,2.0,1.7,2,2, 2-2,N,,,,,,3.2,1.5,N,,34,33,2,13,47,11,20,2,0.6,1,66.7,0.19,0,0.31,0
C1,25/10/2023,Milan,Paris,A,0.6,1.3,0,3, 0-3,D,,,,,,1.2,1.3,,N,20,28,10,19,34,6,17,5,2.3,1,38.1,0.09,0,0.03,0
IT,22/10/2023,Milan,Juventus,H,0.3,1.4,0,1, 0-1,D,Rouge 1,,,O,,0.6,1.5,,N,14,23,7,17,41,3,22,3,1.1,0,60.0,0.1,0,0.01,0
IT,7/10/2023,Milan,Genoa,A,0.6,0.5,1,0, 1-0,V,Rouge 2,,,,,1.4,1.5,O,,22,17,4,11,43,12,19,2,0.0,0,53.8,0.03,0,0.0,0
C1,4/10/2023,Milan,Dortmund,A,1.6,1.0,0,0, 0-0,N,,,,,,2.7,1.3,,,25,29,10,21,27,7,20,4,0.5,0,48.0,0.14,0,0.12,0
IT,30/09/2023,Milan,Lazio,H,2.2,0.5,2,0, 2-0,V,,,,,,2.3,0.6,O,,22,28,13,26,30,6,25,11,0.1,0,41.7,0.07,0,0.0,0
IT,27/09/2023,Milan,Cagliari,A,2.1,0.9,3,1, 3-1,V,,,,,O,1.6,1.9,,O,31,15,7,16,58,7,36,11,0.7,0,66.7,0.98,1,0.02,0
IT,23/09/2023,Milan,Verona,H,0.9,0.6,1,0, 1-0,V,,,,O,,1.3,1.3,O,,15,29,9,22,29,5,16,7,0.5,0,50.0,0.04,0,0.24,0
C1,19/09/2023,Milan,Newcastle United,H,1.9,0.3,0,0, 0-0,N,,,,,,2.8,0.6,,,46,19,11,20,35,10,30,5,0.1,0,53.3,0.2,0,0.01,0
IT,16/09/2023,Milan,Inter,A,1.1,2.6,1,5, 1-5,D,,,,,,1.6,3.0,,N,17,13,6,13,39,11,17,2,3.8,0,42.9,0.0,0,0.2,0
IT,1/09/2023,Milan,Roma,A,1.5,0.7,2,1, 2-1,V,Rouge 1,,,,,1.5,0.9,,O,15,14,6,15,30,5,20,8,0.1,0,40.0,0.06,0,0.03,0
IT,26/08/2023,Milan,Torino,H,3.0,0.5,4,1, 4-1,V,,,,,,2.6,0.9,O,,32,19,9,15,36,8,29,8,0.3,0,60.0,0.04,0,0.07,0
IT,21/08/2023,Milan,Bologna,A,0.9,1.0,2,0, 2-0,V,,,,,,2.1,1.7,O,,18,22,12,25,35,8,14,3,0.3,1,31.3,0.0,0,0.0,0
