Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
C1,7/11/2023,Paris,Milan,A,1.5,1.4,1,2, 1-2,D,,,,,,2.5,1.9,N,,32,18,12,23,60,14,46,15,2.0,0,35.7,0.15,0,0.0,0
FR,3/11/2023,Paris,Montpellier,H,1.1,0.5,3,0, 3-0,V,,,,,,2.2,0.7,O,,38,23,18,40,58,15,27,10,0.1,0,40.0,0.05,0,0.05,0
FR,29/10/2023,Paris,Brest,A,2.1,1.8,3,2, 3-2,V,,,,,O,2.0,3.6,O,,32,39,17,26,39,9,18,12,1.9,2,47.6,0.05,0,0.21,1
C1,25/10/2023,Paris,Milan,H,1.3,0.6,3,0, 3-0,V,,,,,,1.3,1.2,O,,19,16,6,18,36,3,30,11,1.1,0,61.9,0.03,0,0.09,0
FR,21/10/2023,Paris,Strasbourg,H,2.0,0.4,3,0, 3-0,V,,,,O,O,2.4,0.8,O,,14,32,6,21,70,11,16,6,0.0,0,33.3,0.04,0,0.07,0
FR,8/10/2023,Paris,Rennes,A,3.5,1.1,3,1, 3-1,V,,,,,,5.1,2.2,O,,30,38,12,22,57,14,29,15,1.3,0,42.9,0.0,0,0.17,0
C1,4/10/2023,Paris,Newcastle United,A,0.9,0.9,1,4, 1-4,D,,,,,,1.9,1.8,,N,22,20,9,22,52,10,30,9,1.6,1,14.3,0.0,0,0.3,0
FR,30/09/2023,Paris,Clermont Foot,A,3.0,1.0,0,0, 0-0,N,,,,,O,4.8,0.9,,,41,21,15,30,80,15,27,8,1.1,0,50.0,0.31,0,0.14,0
FR,24/09/2023,Paris,Marseille,H,1.9,0.7,4,0, 4-0,V,,,,,,2.3,1.0,O,,27,37,12,24,83,11,42,17,0.0,0,33.3,0.06,0,0.03,0
C1,19/09/2023,Paris,Dortmund,H,2.4,0.7,2,0, 2-0,V,,,,,,3.1,1.0,O,,30,31,14,25,55,14,30,7,0.0,0,23.1,0.02,0,0.2,0
FR,15/09/2023,Paris,Nice,H,1.0,1.3,2,3, 2-3,D,,,,,,2.5,1.7,,N,23,24,9,20,53,10,23,4,2.6,2,42.9,0.0,0,0.04,0
FR,3/09/2023,Paris,Lyon,A,4.5,2.1,4,1, 4-1,V,,,,,,4.6,2.8,O,,42,21,13,25,65,11,28,10,1.9,1,54.5,0.04,0,0.09,0
FR,26/08/2023,Paris,Lens,H,1.5,0.5,3,1, 3-1,V,,,,,,2.9,0.8,O,,32,19,15,36,57,12,27,10,1.1,1,30.0,0.0,0,0.0,0
FR,19/08/2023,Paris,Toulouse,A,2.1,1.2,1,1, 1-1,N,,,,,,2.4,0.5,,,29,20,11,22,61,12,22,4,1.0,0,50.0,0.21,0,0.0,0
FR,12/08/2023,Paris,Lorient,H,1.2,0.1,0,0, 0-0,N,,O,O,,,3.2,0.3,,,37,18,9,16,62,18,29,9,0.0,0,42.9,0.03,0,0.0,0
