Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
AL,4/11/2023,RB Leipzig,Mainz 05,A,0.5,0.9,0,2, 0-2,D,,,,,O,1.0,0.9,,N,19,17,12,19,52,13,34,4,1.2,0,57.1,0.01,0,0.04,0
AL,28/10/2023,RB Leipzig,Köln,H,4.2,0.9,6,0, 6-0,V,,,,,O,4.2,1.1,O,,43,9,9,21,50,15,15,5,1.0,0,31.3,0.11,0,0.11,0
C1,25/10/2023,RB Leipzig,Red Star Belgrade,H,3.1,1.0,3,1, 3-1,V,,,,,O,3.6,1.1,O,,49,20,8,16,47,16,33,7,1.5,1,54.2,0.35,0,0.01,0
AL,21/10/2023,RB Leipzig,Darmstadt,A,1.9,2.4,3,1, 3-1,V,,,,,O,2.5,2.4,O,,17,19,3,14,25,3,14,3,1.3,1,48.5,0.05,0,0.42,0
AL,7/10/2023,RB Leipzig,Bochum,H,2.5,0.4,0,0, 0-0,N,,,,,O,2.1,0.5,,,32,22,9,16,72,14,27,5,0.3,0,66.7,0.06,0,0.06,0
C1,4/10/2023,RB Leipzig,Manchester City,H,0.5,2.2,1,3, 1-3,D,,,,,O,0.7,3.7,,N,4,28,3,8,16,3,14,1,2.4,1,30.0,0.0,0,0.0,0
AL,30/09/2023,RB Leipzig,Bayern Munich,H,0.7,2.3,2,2, 2-2,N,,,,,O,1.3,2.6,N,,8,39,9,23,18,3,11,3,2.3,0,38.5,0.42,1,0.0,0
AL,23/09/2023,RB Leipzig,Mönchengladbach,A,0.7,0.8,1,0, 1-0,V,,,,,O,0.8,1.4,O,,16,29,9,13,38,6,24,3,0.3,0,54.3,0.0,0,0.34,0
C1,19/09/2023,RB Leipzig,Young Boys,A,2.6,0.5,3,1, 3-1,V,,,,,O,3.5,1.0,O,,36,28,11,16,26,9,24,6,0.6,0,51.9,0.73,1,0.0,0
AL,16/09/2023,RB Leipzig,Augsburg,H,1.1,1.7,3,0, 3-0,V,,,,,O,1.5,2.3,O,,15,14,10,15,30,9,19,3,0.9,0,45.0,0.0,0,0.32,0
AL,3/09/2023,RB Leipzig,Union Berlin,A,1.2,0.3,3,0, 3-0,V,Rouge 2,,,,,2.0,0.6,O,,25,35,10,22,55,4,18,4,0.1,0,64.7,0.09,0,0.0,0
AL,25/08/2023,RB Leipzig,Stuttgart,H,1.8,1.1,5,1, 5-1,V,,,,,,2.7,1.2,,O,31,18,6,16,42,8,20,5,1.6,1,52.9,0.07,0,0.03,0
AL,19/08/2023,RB Leipzig,Bayer Leverkusen,A,1.6,1.4,2,3, 2-3,D,,,,,,2.7,2.8,,N,22,24,9,19,41,8,21,3,2.8,0,52.0,0.31,1,0.16,1
