Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
C3,14/12/2023,Roma,Sheriff Tiraspol,H,3.0,0.4,3,0, 3-0,V,,O,O,,,4.8,0.7,O,,31,32,10,20,57,10,19,8,0.5,0,66.7,0.08,0,0.1,0
IT,10/12/2023,Roma,Fiorentina,H,0.7,1.5,1,1, 1-1,N,Rouge 1,,,,,1.2,3.0,N,,8,27,4,9,16,4,6,3,2.1,0,46.4,0.0,0,0.18,0
IT,3/12/2023,Roma,Sassuolo,A,2.3,0.8,2,1, 2-1,V,Rouge 2,,,,,2.2,1.2,,O,26,17,3,8,60,10,23,5,0.9,0,57.9,0.03,0,0.0,0
C3,30/11/2023,Roma,Servette FC,A,1.3,0.8,1,1, 1-1,N,,,,,,2.6,1.2,N,,23,25,3,15,56,11,21,7,0.9,0,70.8,0.0,0,0.0,0
IT,26/11/2023,Roma,Udinese,H,1.4,0.5,3,1, 3-1,V,,,,,,2.5,1.1,O,,21,28,5,13,49,11,18,5,0.5,0,50.0,0.5,1,0.19,0
IT,12/11/2023,Roma,Lazio,A,0.4,0.4,0,0, 0-0,N,,,O,,,1.0,1.0,,,16,21,5,8,28,8,12,4,0.5,0,47.4,0.0,0,0.0,0
C3,9/11/2023,Roma,Slavia Prague,A,0.5,2.1,0,2, 0-2,D,,,O,,,1.5,3.6,,N,10,31,4,13,12,3,17,2,1.6,1,45.2,0.22,0,0.01,0
IT,5/11/2023,Roma,Lecce,H,2.0,0.8,2,1, 2-1,V,,,O,,,1.7,0.8,O,,24,27,10,16,57,8,24,7,1.2,0,60.7,0.14,0,0.0,0
IT,29/10/2023,Roma,Inter,A,0.1,2.2,0,1, 0-1,D,,O,O,,,0.3,3.7,,N,6,16,3,9,23,2,8,0,2.0,0,55.6,0.0,0,0.19,0
C3,26/10/2023,Roma,Slavia Prague,H,0.9,0.4,2,0, 2-0,V,,O,O,,,2.1,0.9,O,,14,26,8,15,19,5,9,3,0.5,1,42.9,0.0,0,0.08,0
IT,22/10/2023,Roma,Monza,H,1.7,0.4,1,0, 1-0,V,Rouge 2,O,O,,,2.8,0.6,O,,38,15,4,15,46,20,27,5,0.5,0,52.2,0.29,0,0.17,0
IT,8/10/2023,Roma,Cagliari,A,2.6,1.7,4,1, 4-1,V,,,O,,,3.8,1.9,O,,22,13,4,10,15,7,11,4,1.1,0,50.0,0.31,0,0.17,0
C3,5/10/2023,Roma,Servette FC,H,2.3,0.3,4,0, 4-0,V,,O,O,,,3.8,0.6,O,,30,27,4,16,41,10,11,5,0.0,0,60.0,0.44,1,0.06,0
IT,1/10/2023,Roma,Frosinone,H,0.6,0.9,2,0, 2-0,V,,,,,,1.1,1.3,O,,22,44,7,14,29,8,23,6,0.0,0,44.4,0.05,1,0.0,0
IT,28/09/2023,Roma,Genoa,A,1.4,1.1,1,4, 1-4,D,,,,,,2.8,2.0,,N,25,22,2,14,56,9,17,1,2.0,1,45.5,0.05,0,0.0,0
IT,24/09/2023,Roma,Torino,A,1.4,0.9,1,1, 1-1,N,,,O,,,2.0,2.1,N,,20,25,7,18,29,8,15,5,1.0,0,51.4,0.0,0,0.53,1
C3,21/09/2023,Roma,Sheriff Tiraspol,A,0.9,0.8,2,1, 2-1,V,Rouge 2,,O,,,1.9,0.7,,O,30,20,6,12,50,10,21,4,0.5,0,68.8,0.06,0,0.05,0
IT,17/09/2023,Roma,Empoli,H,2.4,0.2,7,0, 7-0,V,,,O,,,2.0,0.5,O,,25,30,7,15,28,6,26,7,0.4,0,57.1,0.05,0,0.01,0
IT,1/09/2023,Roma,Milan,H,0.7,1.5,1,2, 1-2,D,Rouge 2,O,,,O,0.9,1.5,N,,23,20,8,14,40,5,19,5,1.6,0,60.0,0.03,0,0.06,0
IT,26/08/2023,Roma,Verona,A,1.5,0.7,1,2, 1-2,D,,,,,O,1.9,0.3,,N,42,18,12,19,40,10,30,8,1.3,1,54.0,0.09,0,0.02,0
IT,20/08/2023,Roma,Salernitana,H,1.9,0.1,2,2, 2-2,N,,O,O,,O,2.2,0.2,N,,23,24,8,17,32,10,19,3,0.8,0,64.7,0.59,1,0.0,0
