Ligue,Date,Equipe,Equipe adverse,Home / Away,XG1,XG2,G1,G2,Score,Resultat,Fait marquant,Absence 1,Absence 2,Absence 3,Absence 4,XA1,XA2,Garde score,Revenu score,AMT,TCL,Dribbles tentés,Dribbles réussis,Prog passes,Passes surface,Prog drib,Possession surface,PSXG,Erreurs,Aerien win,xg1_dead,g1_dead,xg2_dead,g2_dead
FR,3/12/2023,Marseille,Rennes,H,0.9,0.6,2,0, 2-0,V,Rouge 2,,,,,0.6,1.2,O,,10,28,5,14,29,8,19,6,0.0,0,38.9,0.0,0,0.0,0
C3,30/11/2023,Marseille,Ajax,H,3.0,1.4,4,3, 4-3,V,Rouge 2,,O,,,2.6,2.9,,O,34,25,4,10,50,9,15,5,3.4,0,57.1,0.31,1,0.03,0
FR,25/11/2023,Marseille,Strasbourg,A,1.4,1.1,1,1, 1-1,N,,,,,,2.5,1.8,,O,30,26,7,19,62,13,11,4,0.8,0,36.8,0.2,0,0.2,0
FR,12/11/2023,Marseille,Lens,A,1.0,1.1,0,1, 0-1,D,,,,,,1.9,2.2,,N,13,35,14,22,32,7,14,5,0.3,0,36.4,0.01,0,0.41,1
C3,9/11/2023,Marseille,AEK Athens,A,2.2,1.9,2,0, 2-0,V,,O,,,,3.4,2.8,O,,21,35,10,16,25,9,14,6,0.8,0,71.4,0.27,1,0.17,0
FR,4/11/2023,Marseille,Lille,H,0.8,0.3,0,0, 0-0,N,,,O,,,1.3,0.6,,,16,21,10,17,42,7,18,3,0.2,0,47.4,0.08,0,0.03,0
C3,26/10/2023,Marseille,AEK Athens,H,3.0,1.0,3,1, 3-1,V,Rouge 2,O,,,,3.6,1.6,O,,24,20,12,17,48,13,7,1,1.0,0,35.3,0.0,0,0.28,0
FR,21/10/2023,Marseille,Nice,A,1.1,0.6,0,1, 0-1,D,Rouge 1,,,,,2.1,1.1,,N,16,28,6,20,34,5,16,4,0.5,0,53.8,0.07,0,0.23,1
FR,8/10/2023,Marseille,Le Havre,H,2.8,0.2,3,0, 3-0,V,Rouge 2,,,,,5.3,0.2,O,,27,20,4,11,51,6,32,9,0.2,0,70.0,0.0,0,0.01,0
C3,5/10/2023,Marseille,Brighton,H,1.3,2.4,2,2, 2-2,N,,,,,,1.5,4.6,N,,23,23,7,11,42,8,20,7,2.1,0,63.6,0.18,0,0.07,0
FR,30/09/2023,Marseille,Monaco,A,1.0,1.0,2,3, 2-3,D,,,O,,,1.9,1.0,N,,15,25,4,15,45,11,16,4,1.9,0,48.5,0.1,0,0.13,1
FR,24/09/2023,Marseille,Paris,A,0.7,1.9,0,4, 0-4,D,,,,,,1.0,2.3,,N,9,34,6,12,16,3,7,1,2.5,0,66.7,0.03,0,0.06,0
C3,21/09/2023,Marseille,Ajax,A,2.4,2.6,3,3, 3-3,N,Rouge 2,,O,,,3.2,3.2,,O,41,18,8,12,49,14,20,6,2.2,2,62.5,0.06,0,0.06,0
FR,17/09/2023,Marseille,Toulouse,H,1.5,0.7,0,0, 0-0,N,,,,,,3.1,1.8,,,42,24,9,16,73,12,27,11,0.7,0,38.5,0.04,0,0.05,0
FR,1/09/2023,Marseille,Nantes,A,2.6,0.9,1,1, 1-1,N,Rouge 2,,O,,,3.1,1.4,N,,43,19,11,20,70,18,24,2,0.6,0,64.0,0.03,0,0.04,0
FR,26/08/2023,Marseille,Brest,H,2.9,1.5,2,0, 2-0,V,,,O,,,4.1,2.9,O,,28,30,9,15,47,12,18,4,1.7,0,40.7,0.16,1,0.1,0
FR,18/08/2023,Marseille,Metz,A,1.9,0.5,2,2, 2-2,N,Rouge 2,,,,,2.9,0.7,N,,39,18,8,15,56,10,28,7,1.3,1,78.3,0.47,0,0.0,0
FR,12/08/2023,Marseille,Reims,H,1.0,0.8,2,1, 2-1,V,,,O,,,1.6,1.2,,O,27,31,10,18,33,9,19,5,0.7,0,46.7,0.04,0,0.07,0
